time_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
42276,-1.014552,0.014152,0.013664,0.700000,1.610000,-0.350000
42326,-1.017968,0.001464,-0.055144,-0.350000,2.450000,0.840000
42376,-1.017480,0.017080,-0.017080,1.330000,-0.140000,0.840000
42426,-1.016016,0.020984,-0.039528,0.630000,-1.120000,0.770000
42476,-1.014552,0.008784,0.011712,1.190000,-0.210000,0.560000
42526,-1.018944,0.024888,-0.031720,0.980000,0.350000,0.630000
42619,-1.016016,0.011712,-0.016104,0.910000,1.890000,0.560000
42669,-1.017480,0.020496,-0.041480,0.910000,1.190000,0.350000
42719,-1.015040,0.021960,-0.048800,0.770000,-0.560000,0.770000
42769,-1.009672,0.041480,-0.189344,-0.070000,3.010000,-0.560000
42819,-1.013576,0.012688,0.029768,0.560000,-1.260000,0.140000
42869,-1.020408,0.002440,-0.012688,0.420000,5.460000,0.560000
42919,-1.021872,0.014640,-0.069296,0.210000,4.130000,0.560000
42969,-1.020408,0.017568,-0.073688,-0.280000,-2.590000,0.630000
43019,-1.017480,0.012200,0.000000,0.560000,-3.710000,1.120000
43069,-1.018456,0.011224,-0.047336,0.070000,-0.910000,0.770000
43119,-1.011136,0.019520,-0.015616,0.770000,0.280000,0.630000
43170,-1.013576,0.017568,-0.056608,0.420000,-2.170000,0.770000
43221,-1.011136,0.016104,-0.027328,1.120000,-1.820000,0.980000
43271,-1.013576,0.020984,-0.018056,0.630000,0.350000,0.840000
43321,-1.017968,0.011224,-0.055144,0.210000,-0.770000,0.700000
43371,-1.015528,0.020008,-0.032208,1.330000,-0.490000,0.840000
43421,-1.018456,0.012200,-0.049288,0.560000,-2.310000,0.770000
43471,-1.015040,0.014640,-0.037088,0.560000,-0.420000,0.700000
43521,-1.011624,0.020008,-0.011224,0.420000,-1.260000,0.630000
43626,-1.016016,0.016104,-0.000488,0.770000,-0.140000,0.770000
43676,-1.014064,0.016592,-0.050752,0.420000,-0.840000,0.560000
43726,-1.016992,0.013176,-0.028304,0.490000,-0.980000,0.700000
43776,-1.017480,0.020008,-0.020008,0.560000,-2.800000,0.770000
43826,-1.014064,0.021960,-0.037088,0.420000,0.980000,0.350000
43876,-1.015040,0.015616,-0.050752,0.630000,-1.890000,-0.070000
43926,-1.014552,0.014640,0.001464,1.400000,-2.520000,-0.140000
43976,-1.015040,0.032696,-0.050264,0.980000,-2.310000,-0.210000
44026,-1.015528,0.018544,-0.020984,1.470000,-5.390000,-0.350000
44077,-1.015040,0.008296,-0.011712,0.490000,-2.660000,-0.140000
44127,-1.021384,0.009760,-0.020008,0.420000,-2.730000,-0.770000
44177,-1.017968,0.017568,-0.025864,-0.070000,-0.980000,-2.660000
44229,-1.022848,0.055144,-0.026352,0.910000,-1.190000,-5.950000
44279,-1.013576,0.011224,-0.019520,1.750000,-0.490000,-12.460000
44329,-1.015040,-0.035136,-0.020496,1.680000,-1.050000,-9.240000
44379,-1.018944,-0.030744,-0.030744,1.540000,-1.680000,-6.440000
44429,-1.009672,-0.026352,-0.015128,1.750000,-3.010000,-3.780000
44479,-1.016016,-0.027816,-0.011224,0.000000,-4.200000,-8.260000
44529,-1.018944,-0.027328,-0.002928,-0.420000,-3.010000,-9.240000
44625,-1.018456,-0.022936,-0.006344,-0.420000,-1.540000,-11.410000
44675,-1.016992,-0.061976,0.007808,-1.050000,-1.610000,-14.140000
44725,-1.012600,-0.073688,-0.005856,2.310000,-0.560000,-12.600000
44776,-1.011624,-0.098576,-0.027328,1.680000,-0.630000,-14.000000
44826,-1.011624,-0.118096,0.004392,3.990000,-4.200000,-11.340000
44876,-1.010160,-0.116144,0.006832,1.050000,-1.890000,-14.420000
44926,-1.003816,-0.154208,0.026840,4.060000,1.680000,-11.690000
44976,-1.000400,-0.194712,-0.033184,0.210000,2.240000,-8.750000
45026,-0.998448,-0.139080,-0.022448,0.210000,2.940000,-6.160000
45076,-0.997472,-0.196664,-0.050264,0.630000,-2.870000,-5.390000
45126,-1.005768,-0.127368,-0.015616,-0.280000,-4.480000,-7.910000
45176,-0.998448,-0.174704,0.021472,1.260000,-3.640000,-8.820000
45226,-1.006256,-0.162016,0.003904,2.170000,1.400000,-13.230000
45276,-1.006744,-0.174216,-0.007808,2.310000,-1.120000,-16.309999
45326,-0.993080,-0.254248,0.015616,2.380000,-0.070000,-8.120000
45377,-0.996008,-0.233752,-0.038552,0.350000,-2.590000,-4.410000
45428,-0.998936,-0.203008,0.007808,2.030000,-4.480000,-3.430000
45481,-0.992592,-0.227408,-0.002928,-0.700000,-1.960000,-4.970000
45534,-1.004304,-0.191784,0.006832,1.050000,-1.890000,-7.280000
45630,-1.007232,-0.182024,0.020496,0.420000,-0.910000,-7.280000
45680,-0.980880,-0.282552,0.022936,0.840000,-0.070000,-8.610000
45730,-0.992592,-0.220088,-0.026840,-1.190000,0.000000,-10.360000
45780,-0.985272,-0.246440,0.030744,0.840000,-1.750000,-9.520000
45830,-0.983320,-0.274744,-0.016592,-1.120000,-0.980000,-16.170000
45883,-0.977464,-0.276208,0.025864,0.980000,-1.540000,-15.190000
45933,-0.970632,-0.315248,-0.011224,2.100000,-0.700000,-12.950000
45983,-0.959896,-0.346480,0.005856,0.420000,-1.470000,-14.280000
46036,-0.968192,-0.308416,0.002440,0.490000,-0.490000,-14.490000
46087,-0.956480,-0.357704,0.007808,-0.630000,-1.540000,-13.790000
46137,-0.962336,-0.327448,0.007320,-2.310000,0.420000,-15.750000
46191,-0.943792,-0.387960,-0.013664,-1.260000,-1.890000,-12.390000
46241,-0.956480,-0.335256,0.013176,-0.210000,-0.910000,-8.680000
46291,-0.944280,-0.382592,-0.020008,-1.120000,-2.520000,-11.620000
46343,-0.940376,-0.395768,0.001952,2.310000,-2.380000,-10.430000
46396,-0.931592,-0.424560,0.019032,1.750000,-2.030000,-11.830000
46448,-0.934520,-0.397720,0.009272,1.820000,-0.140000,-13.160000
46501,-0.924272,-0.431880,0.010248,0.910000,-3.430000,-10.360000
46551,-0.930128,-0.394792,0.035624,2.240000,-1.890000,-11.480000
46628,-0.917440,-0.467016,0.003904,1.680000,-1.260000,-9.940000
46678,-0.920368,-0.428952,0.012688,0.700000,-2.520000,-9.940000
46728,-0.908168,-0.465064,0.022936,2.870000,-0.140000,-9.380000
46778,-0.904264,-0.478728,0.010248,1.190000,-1.750000,-9.520000
46830,-0.899872,-0.485560,0.019032,2.660000,-1.610000,-5.460000
46882,-0.897432,-0.488488,0.011224,0.350000,-3.780000,-8.820000
46932,-0.896456,-0.465064,0.043920,-0.210000,0.770000,-9.800000
46982,-0.887672,-0.508008,0.000976,-0.630000,0.140000,-9.380000
47032,-0.887184,-0.497272,0.008296,-0.490000,-0.770000,-9.310000
47082,-0.882304,-0.520208,0.019520,-0.140000,-1.680000,-8.750000
47135,-0.888648,-0.473848,0.025864,0.210000,-0.210000,-10.430000
47185,-0.871080,-0.541192,0.020008,-0.490000,-1.050000,-8.960000
47237,-0.868152,-0.556808,0.018056,-0.630000,-0.280000,-7.350000
47287,-0.864736,-0.526552,0.019520,-0.280000,0.490000,-7.770000
47337,-0.858392,-0.547536,0.003416,-1.120000,-1.260000,-8.960000
47387,-0.856440,-0.551440,0.004392,-1.330000,-2.170000,-7.000000
47438,-0.855464,-0.565592,0.037088,0.140000,-1.190000,-2.940000
47490,-0.846680,-0.590968,0.007320,1.610000,0.210000,3.150000
47540,-0.842288,-0.617320,0.020008,2.870000,-0.630000,9.100000
47631,-0.866200,-0.543144,0.011712,-2.030000,0.630000,24.150000
47681,-0.881328,-0.503616,0.018544,-2.450000,-0.350000,21.840000
47731,-0.884744,-0.498248,0.000976,-0.350000,-0.140000,21.490000
47781,-0.890112,-0.515816,-0.012688,2.310000,-4.340000,28.280001
47831,-0.905240,-0.449936,0.051728,-1.190000,-2.940000,31.010000
47883,-0.915488,-0.430904,0.028792,-0.980000,0.490000,32.130001
47933,-0.933056,-0.404064,0.011224,-4.130000,1.470000,29.959999
47983,-0.941352,-0.395768,-0.004392,0.210000,0.560000,23.100000
48033,-0.946720,-0.354776,0.021960,-0.700000,-1.470000,26.879999
48083,-0.950624,-0.369904,0.005856,-0.070000,-0.210000,21.559999
48133,-0.956968,-0.369904,0.008296,0.420000,-0.700000,23.030001
48183,-0.974048,-0.289872,0.014152,-0.980000,1.610000,23.100000
48233,-0.982344,-0.262056,0.017568,-1.190000,1.470000,19.459999
48283,-0.972584,-0.307440,-0.013664,-1.330000,1.120000,21.840000
48333,-0.983320,-0.262056,-0.016592,0.070000,-0.420000,17.360001
48387,-0.987712,-0.252784,-0.007320,1.680000,-2.520000,21.420000
48437,-0.998936,-0.198128,0.034648,1.120000,-1.190000,14.210000
48487,-1.002840,-0.188856,0.007808,-0.140000,0.980000,6.370000
48540,-0.994544,-0.217648,-0.002928,0.070000,1.400000,3.990000
48633,-0.994544,-0.229360,-0.003416,1.610000,-1.540000,8.820000
48683,-0.999912,-0.189344,0.010736,0.490000,-1.470000,9.030000
48733,-0.996496,-0.212280,0.000488,1.050000,-0.420000,7.350000
48783,-0.996008,-0.221064,0.001952,-0.280000,-0.630000,4.480000
48835,-0.999912,-0.194224,0.007320,0.770000,-1.260000,8.610000
48887,-0.997472,-0.209840,-0.001464,0.980000,-1.960000,10.290000
48937,-0.996008,-0.310368,-0.030256,3.080000,-3.710000,22.750000
48987,-1.004304,-0.125904,0.034648,3.290000,-1.260000,36.119999
49041,-1.006256,-0.154208,-0.003416,-0.980000,-0.560000,35.980000
49091,-1.010160,-0.008784,0.023912,-2.590000,0.770000,49.139999
49144,-1.015040,0.002928,0.041480,-3.850000,7.350000,26.459999
49196,-1.005280,-0.073200,-0.051728,-2.800000,4.620000,27.650000
49246,-1.019432,0.094672,-0.017568,-1.540000,0.490000,23.030001
49296,-1.019432,-0.038552,-0.040016,-0.770000,0.910000,-0.700000
49346,-1.024800,0.056120,-0.032696,-1.820000,-0.630000,-13.650000
49397,-1.016016,-0.055144,-0.028792,-0.840000,-3.430000,-11.830000
49447,-1.014552,-0.042456,0.014640,-0.420000,-4.760000,-2.660000
49497,-1.016016,0.006832,0.016592,0.560000,-0.490000,0.980000
49548,-1.016016,-0.056120,0.002928,-0.980000,0.700000,0.560000
49627,-1.013576,-0.022936,-0.034160,-4.060000,-2.660000,1.750000
49681,-1.016992,0.058560,0.012688,0.420000,0.420000,0.980000
49735,-1.012112,-0.009760,-0.001952,-0.210000,1.890000,-5.320000
49787,-1.013576,-0.028792,-0.021960,-0.840000,2.940000,-3.500000
49837,-1.020896,-0.026840,-0.012688,0.910000,1.330000,3.500000
49889,-1.012112,-0.046360,-0.007808,1.190000,-1.400000,3.850000
49939,-1.019920,0.008784,-0.011224,0.770000,2.310000,1.120000
49989,-1.016016,-0.039528,-0.030256,2.310000,-0.070000,2.100000
50039,-1.015040,0.009272,-0.004392,-0.140000,0.700000,-0.980000
50089,-1.014064,-0.039040,-0.047824,-0.280000,-1.610000,1.400000
50142,-1.019920,0.032208,0.000488,-2.030000,-3.290000,-4.340000
50192,-1.043832,0.028304,-0.038064,3.640000,0.210000,6.720000
50242,-1.020896,0.091256,0.025376,-3.360000,15.400000,-2.940000
50292,-1.026752,-0.010248,-0.254248,-0.560000,-11.970000,-5.180000
50342,-1.020896,0.000976,0.135664,1.820000,-7.630000,-17.570000
50392,-1.010160,-0.089792,-0.020984,-3.080000,7.560000,-6.650000
50442,-1.010648,-0.038552,-0.046360,-0.630000,-1.120000,-0.420000
50492,-1.012112,-0.019032,-0.004392,0.490000,2.240000,1.960000
50542,-1.009672,-0.050752,-0.073200,1.330000,-1.400000,5.950000
50630,-1.018456,0.000488,-0.037088,7.140000,-0.770000,7.420000
50680,-1.018944,-0.011712,-0.056608,0.560000,-5.040000,-1.050000
50730,-1.015040,-0.058072,0.000488,0.420000,-7.140000,3.710000
50780,-1.023336,0.071736,0.036600,-0.350000,1.680000,1.470000
50830,-1.015528,-0.029280,-0.003904,0.910000,5.460000,-1.540000
50880,-1.013088,-0.044896,-0.066368,-1.610000,5.600000,-3.080000
50930,-1.020408,-0.009272,-0.036112,2.870000,-1.960000,1.820000
50980,-1.016016,-0.034160,-0.024888,-0.140000,-2.240000,-3.150000
51030,-1.015528,-0.031720,-0.019520,-0.350000,-1.610000,1.050000
51080,-1.014552,-0.049776,-0.025376,0.000000,-1.260000,-0.560000
51132,-1.014552,0.003416,-0.017568,-1.540000,0.210000,0.350000
51182,-1.014552,-0.046848,-0.033672,-0.350000,-0.560000,1.750000
51232,-1.015528,-0.017080,-0.022448,-1.890000,0.350000,-2.310000
51283,-1.009672,-0.031232,-0.017080,0.840000,1.610000,0.210000
51333,-1.015528,-0.022936,-0.045872,0.280000,1.680000,-0.700000
51383,-1.013576,-0.054656,-0.067832,-0.560000,-3.570000,3.080000
51433,-1.017968,0.001952,0.002440,3.010000,-4.270000,2.310000
51483,-1.019432,-0.003416,0.039040,-0.490000,0.280000,-0.420000
51533,-1.019432,-0.029280,-0.007808,-17.850000,7.280000,-0.490000
51627,-1.009672,-0.030256,-0.117608,7.000000,0.280000,0.490000
51677,-1.014064,-0.029768,-0.108336,7.070000,-10.220000,1.540000
51731,-1.016992,-0.050264,0.049776,5.110000,-8.820000,2.940000
51781,-1.012112,-0.091256,-0.021472,-1.470000,0.910000,-2.310000
51831,-1.012112,-0.060024,-0.002440,-4.270000,0.630000,1.330000
51881,-1.010160,-0.107848,-0.061488,1.750000,5.320000,3.780000
51931,-1.026264,0.002928,-0.190808,-5.530000,-11.480000,-2.450000
51981,-0.997472,-0.036112,0.179096,5.460000,5.810000,5.600000
52034,-1.020408,0.007320,-0.103456,-0.840000,3.360000,-2.100000
52084,-1.017480,-0.034648,-0.019520,0.420000,0.000000,0.980000
52136,-1.016504,-0.043920,-0.073688,-0.420000,-0.070000,3.220000
52186,-1.014552,-0.039040,0.010736,0.350000,0.070000,0.070000
52236,-1.020896,-0.024888,-0.061000,-0.350000,-0.280000,-0.420000
52288,-1.015040,-0.038064,-0.027816,-0.910000,-3.290000,3.360000
52339,-1.013576,-0.064904,-0.017080,0.630000,1.610000,1.890000
52391,-1.015528,-0.033184,-0.031720,-0.280000,-1.750000,0.140000
52443,-1.016016,-0.033672,-0.035624,0.980000,1.400000,0.280000
52496,-1.012112,-0.058560,-0.050752,0.770000,1.260000,1.820000
52546,-1.016016,-0.023912,0.000000,0.840000,-2.870000,-0.280000
52639,-1.014552,-0.025376,-0.026840,-0.280000,-4.060000,0.770000
52690,-1.018944,-0.017080,-0.028304,0.840000,-0.980000,-0.210000
52740,-1.016504,-0.031720,-0.025864,0.350000,-1.540000,1.610000
52790,-1.016992,-0.035136,-0.046360,-0.560000,-1.750000,1.050000
52840,-1.012600,-0.055144,-0.001952,-0.280000,0.350000,1.470000
52890,-1.016016,-0.040992,-0.062464,-0.280000,-2.240000,-0.280000
52940,-1.014552,-0.043432,0.000976,0.490000,0.700000,1.330000
52990,-1.016504,-0.049288,-0.042944,-0.770000,-1.190000,0.490000
53040,-1.018456,-0.048800,-0.030256,0.000000,0.350000,-0.140000
53090,-1.013576,-0.048312,-0.037088,0.700000,-0.280000,0.980000
53140,-1.011136,-0.018544,-0.028792,0.280000,-1.680000,0.070000
53190,-1.013088,-0.051240,-0.031720,3.430000,0.840000,1.470000
53240,-1.017968,-0.007808,-0.031232,1.610000,-2.730000,0.490000
53290,-1.013576,-0.035136,-0.038064,1.260000,0.350000,1.750000
53344,-1.014552,-0.058560,-0.057584,-0.350000,-2.240000,3.360000
53394,-1.017968,-0.017568,0.012688,1.750000,-0.700000,0.490000
53444,-1.016992,-0.026840,-0.066368,-1.050000,-0.910000,0.980000
53494,-1.014064,-0.045384,0.011712,1.820000,2.100000,0.420000
53545,-1.015528,-0.053680,-0.102968,-1.400000,-0.280000,0.770000
53638,-1.013576,-0.089792,0.053680,3.010000,5.040000,0.000000
53688,-1.013576,-0.033184,-0.080032,0.700000,-2.730000,1.260000
53738,-1.015040,-0.009760,0.018056,1.540000,-1.400000,-0.350000
53788,-1.017480,-0.052704,-0.060512,0.630000,1.610000,0.770000
53840,-1.002352,-0.020008,-0.032208,-0.280000,-4.270000,0.910000
53890,-1.020408,-0.029768,0.011224,1.330000,2.030000,0.210000
53940,-1.011136,-0.071736,-0.115656,-0.280000,-1.330000,1.400000
53990,-1.016016,-0.017080,0.045872,0.770000,-1.330000,0.560000
54040,-1.019432,-0.047336,-0.065880,0.770000,1.540000,-0.140000
54090,-1.014552,-0.047336,-0.020496,-0.280000,-1.470000,0.630000
54140,-1.017480,-0.033184,-0.005856,0.210000,-0.350000,0.490000
54191,-1.018944,-0.035624,-0.057096,-0.910000,2.100000,-1.260000
54242,-1.017480,-0.052216,-0.026840,0.630000,-0.910000,0.910000
54292,-1.019432,-0.038552,-0.041480,2.030000,3.430000,-0.140000
54343,-1.018944,-0.042456,-0.050752,0.840000,-2.520000,2.590000
54393,-1.014552,-0.054656,-0.048800,0.140000,0.210000,1.540000
54446,-1.014552,-0.020984,-0.031232,-2.240000,-7.070000,1.190000
54497,-1.016504,-0.050752,-0.012200,-1.120000,0.000000,0.560000
54547,-1.015528,-0.047336,-0.038552,0.350000,-2.520000,0.700000
54639,-1.012600,-0.036600,-0.059536,-0.210000,1.330000,0.420000
54689,-1.014064,-0.060024,-0.052216,-0.070000,-1.960000,1.540000
54741,-1.013088,-0.052216,-0.002928,0.490000,-2.030000,1.890000
54791,-1.013576,-0.040992,-0.052704,1.050000,-1.330000,0.840000
54841,-1.019920,-0.023912,-0.021472,0.140000,-1.540000,0.560000
54891,-1.016016,-0.014152,-0.018056,0.140000,-0.910000,-0.140000
54941,-1.016504,-0.033184,-0.040016,1.330000,1.050000,0.280000
54991,-0.998936,-0.231800,-0.016592,2.660000,-3.080000,3.150000
55041,-1.013088,-0.070760,-0.008784,3.640000,0.210000,-8.820000
55135,-1.007232,-0.175192,-0.034648,-2.940000,0.070000,4.200000
55185,-1.019920,-0.007320,-0.014640,-1.750000,1.190000,2.940000
55235,-1.015528,-0.064904,-0.036600,4.340000,1.050000,-0.560000
55288,-1.018456,-0.013664,-0.040016,3.290000,0.000000,-0.350000
55338,-1.015528,-0.040992,-0.074176,-0.630000,-5.950000,4.760000
55388,-1.002840,-0.077104,-0.040504,4.340000,-12.180000,12.110000
55439,-1.022848,0.036112,0.022936,1.540000,-9.940000,4.690000
55489,-1.016016,-0.026840,0.044408,0.350000,-0.350000,-1.190000
55539,-1.017480,-0.024888,0.005368,-4.690000,7.350000,-4.200000
55641,-1.016504,-0.040016,-0.048312,-6.160000,4.620000,-0.770000
55691,-1.016992,-0.021472,-0.032696,0.280000,2.450000,1.400000
55741,-1.013576,-0.030256,-0.044408,-4.760000,2.170000,-3.850000
55791,-1.014552,-0.047336,-0.042944,-0.280000,0.630000,-1.400000
55841,-1.016016,-0.038552,-0.049288,-0.770000,-2.240000,-0.630000
55891,-1.014064,-0.076616,-0.038552,-3.290000,0.700000,-1.820000
55941,-1.013088,-0.042456,-0.055144,0.140000,-1.680000,3.150000
55991,-1.016016,-0.047824,-0.039040,1.820000,-1.610000,4.830000
56041,-1.018456,0.001952,-0.023912,4.970000,-1.120000,2.030000
56091,-1.011136,-0.046848,-0.040016,9.450000,1.190000,2.240000
56141,-1.022360,0.043432,-0.067832,3.640000,-1.050000,-2.800000
56191,-1.012112,-0.081496,-0.069296,-1.400000,-8.680000,-0.560000
56242,-1.011136,-0.227896,-0.081984,-6.930000,-10.710000,8.680000
56292,-1.011136,-0.012200,0.117120,-0.840000,6.160000,11.760000
56342,-1.021872,0.039040,-0.091256,0.630000,3.710000,-1.750000
56392,-1.011624,-0.050752,-0.027328,3.150000,-2.730000,3.360000
56442,-1.019920,0.006832,-0.033184,-0.700000,-3.850000,0.770000
56492,-1.016016,-0.017080,-0.007808,-0.280000,17.850000,0.840000
56544,-1.016992,-0.012200,-0.030744,-1.820000,-1.540000,-1.750000
56635,-1.017968,-0.022448,0.013176,1.610000,-0.840000,-0.700000
56685,-1.016992,-0.031232,-0.044896,0.070000,1.190000,-1.050000
56735,-1.016504,-0.056608,-0.012200,-0.210000,0.910000,-0.630000
56787,-1.015528,-0.026840,-0.035136,1.190000,-0.070000,-1.960000
56837,-1.016504,-0.023424,-0.060024,-1.120000,-1.260000,0.700000
56887,-1.015528,-0.005368,-0.037088,1.050000,-0.770000,-0.210000
56937,-1.011624,-0.050752,-0.021472,-0.140000,-2.100000,-1.400000
56991,-1.012600,-0.049776,-0.020008,0.000000,0.980000,1.960000
57042,-1.013576,-0.033184,-0.037576,-0.350000,1.190000,-0.490000
57092,-1.011624,-0.061976,-0.040016,0.840000,0.840000,1.190000
57143,-1.016992,-0.007808,-0.042944,-0.140000,-0.210000,0.420000
57193,-1.014064,-0.048800,-0.043920,1.400000,-1.470000,-0.700000
57243,-1.014064,-0.026352,-0.027328,0.140000,-1.610000,0.770000
57295,-1.016504,-0.042944,-0.040992,0.560000,-0.210000,-0.210000
57346,-1.015528,-0.028792,-0.020008,0.630000,-0.840000,0.630000
57398,-1.017968,-0.038552,-0.035136,0.280000,-0.210000,0.350000
57448,-1.015040,-0.032208,-0.034648,0.140000,-0.840000,0.770000
57498,-1.013576,-0.053192,-0.045384,0.910000,-1.260000,1.330000
57548,-1.018456,-0.025864,-0.031720,0.000000,-1.890000,0.700000
57648,-1.018456,-0.028304,-0.033184,-0.070000,-0.210000,0.210000
57698,-1.015528,-0.040504,-0.035624,-0.140000,0.140000,0.210000
57751,-1.014064,-0.041968,-0.038552,0.140000,-0.770000,0.490000
57803,-1.015528,-0.034648,-0.041480,0.070000,-0.840000,0.630000
57853,-1.016016,-0.047336,-0.040016,-0.420000,-0.770000,0.210000
57903,-1.015528,-0.045872,-0.044896,0.210000,-1.470000,0.910000
57955,-1.016016,-0.027328,-0.037576,0.070000,-1.960000,1.050000
58005,-1.016016,-0.044896,-0.032696,0.560000,-1.050000,0.840000
58059,-1.016504,-0.026840,-0.033672,0.140000,0.000000,0.560000
58109,-1.015528,-0.046848,-0.049288,0.560000,-0.840000,1.050000
58163,-1.015528,-0.030256,-0.031720,0.420000,-1.400000,0.140000
58213,-1.015040,-0.049776,-0.039528,0.490000,-0.980000,0.280000
58265,-1.016504,-0.040016,-0.040504,0.980000,-0.980000,0.070000
58315,-1.015040,-0.042944,-0.035624,-0.280000,-1.890000,1.260000
58365,-1.016016,-0.042456,-0.031720,1.330000,-0.840000,0.490000
58415,-1.016016,-0.037576,-0.035624,-0.560000,-0.350000,0.840000
58465,-1.014064,-0.041480,-0.036600,1.470000,-0.770000,-0.280000
58515,-1.015040,-0.040992,-0.037088,0.420000,-1.470000,0.070000
58568,-1.013576,-0.045872,-0.027816,0.560000,-1.190000,0.210000
58639,-1.012112,-0.041480,-0.022936,0.630000,-0.910000,-0.560000
58689,-1.015040,-0.059536,-0.044896,0.210000,-1.050000,1.190000
58739,-1.016504,-0.032696,-0.020984,1.050000,-0.910000,0.070000
58789,-1.015528,-0.049288,-0.030256,0.140000,-1.260000,1.120000
58839,-1.016992,-0.042456,-0.025864,1.260000,0.070000,0.700000
58891,-1.016016,-0.040504,-0.030744,0.280000,-1.120000,1.260000
58942,-1.015040,-0.051240,-0.034648,0.350000,-0.350000,0.490000
58992,-1.018456,-0.034160,-0.030744,0.840000,-0.350000,0.770000
59042,-1.016016,-0.046360,-0.031720,0.210000,-0.490000,0.140000
59092,-1.014064,-0.046360,-0.045384,0.070000,-0.980000,0.980000
59142,-1.014064,-0.039040,-0.024400,0.910000,-2.170000,0.420000
59192,-1.014552,-0.050752,-0.029280,0.210000,-1.190000,0.980000
59242,-1.019920,-0.037576,-0.026352,-0.350000,0.140000,0.420000
59292,-1.016504,-0.044408,-0.032696,0.140000,-1.190000,0.420000
59342,-1.016992,-0.045384,-0.032208,1.120000,-1.120000,0.420000
59392,-1.016016,-0.038552,-0.024400,0.420000,-1.470000,0.070000
59442,-1.016016,-0.052216,-0.032208,0.490000,-1.680000,0.000000
59493,-1.016504,-0.051728,-0.023912,0.420000,-1.400000,0.560000
59543,-1.017480,-0.044896,-0.032208,1.050000,-1.400000,0.280000
59645,-1.016504,-0.042944,-0.021472,1.470000,-1.120000,1.330000
59702,-1.019432,-0.038064,-0.023424,0.700000,-0.700000,0.700000
59753,-1.014552,-0.061000,-0.029768,-0.280000,-0.350000,1.610000
59803,-1.014064,-0.045384,-0.028304,0.770000,-0.350000,1.330000
59853,-1.015528,-0.030744,-0.022448,1.050000,-0.630000,0.420000
59903,-1.016016,-0.050752,-0.033672,0.700000,-0.770000,1.120000
59953,-1.016016,-0.042944,-0.024400,0.910000,-1.960000,0.980000
60003,-1.017480,-0.039528,-0.022936,0.560000,-0.560000,0.560000
60053,-1.017480,-0.050264,-0.020496,0.700000,0.280000,0.630000
60103,-1.016016,-0.042944,-0.034648,0.770000,-0.420000,0.560000
60157,-1.014552,-0.048800,-0.031232,0.490000,-1.190000,1.540000
60207,-1.016016,-0.037576,-0.023424,0.840000,-0.980000,0.490000
60257,-1.016504,-0.048312,-0.030744,-0.350000,-0.910000,0.350000
60309,-1.014064,-0.052704,-0.022936,-0.700000,-1.190000,1.050000
60359,-1.014064,-0.041968,-0.029280,0.140000,-1.190000,1.050000
60409,-1.017968,-0.043432,-0.024400,0.140000,-1.190000,0.350000
60463,-1.017480,-0.053680,-0.029280,0.560000,-0.840000,1.120000
60514,-1.015528,-0.041968,-0.012688,0.350000,-0.700000,0.770000
60568,-1.017480,-0.051728,-0.036600,0.210000,-0.420000,1.680000
60648,-1.014064,-0.048312,-0.031232,0.280000,-0.210000,0.980000
60698,-1.014552,-0.040016,-0.018544,0.420000,-0.140000,0.770000
60748,-1.016504,-0.041968,-0.035624,0.630000,-0.700000,0.420000
60798,-1.014552,-0.040992,-0.028792,0.490000,-1.120000,0.490000
60848,-1.016504,-0.045872,-0.025376,0.560000,-0.980000,0.700000
60898,-1.018456,-0.043432,-0.026840,0.280000,-0.770000,0.840000
60948,-1.017480,-0.048800,-0.033184,0.280000,-0.350000,0.350000
61001,-1.014064,-0.038552,-0.022936,0.280000,-0.980000,0.980000
61051,-1.016504,-0.046848,-0.031720,-0.140000,-0.210000,0.490000
61101,-1.014552,-0.044408,-0.029768,0.560000,-0.560000,0.490000
61151,-1.015528,-0.053192,-0.037576,0.210000,-0.840000,1.260000
61201,-1.014552,-0.045872,-0.030256,0.980000,-1.400000,0.700000
61251,-1.014552,-0.046848,-0.022936,0.560000,-1.330000,0.980000
61301,-1.017480,-0.052216,-0.039040,1.260000,-0.420000,0.420000
61351,-1.016016,-0.059048,-0.027816,-0.210000,-0.770000,0.980000
61401,-1.016504,-0.045384,-0.021960,0.350000,-0.840000,1.540000
61451,-1.016016,-0.044896,-0.030256,-0.070000,-0.350000,0.770000
61501,-1.016016,-0.049776,-0.029768,0.000000,-0.490000,0.700000
61551,-1.014064,-0.039528,-0.028792,0.280000,-1.330000,1.680000
61643,-1.015528,-0.044896,-0.021472,0.280000,0.000000,0.070000
61693,-1.017480,-0.045872,-0.026352,0.280000,-0.070000,1.400000
61744,-1.016504,-0.053680,-0.034160,0.280000,-0.560000,0.770000
61794,-1.016504,-0.042944,-0.022936,1.260000,-1.400000,0.840000
61844,-1.016992,-0.047336,-0.031232,0.210000,-1.540000,0.840000
61894,-1.016504,-0.048312,-0.023912,0.420000,-0.910000,0.490000
61946,-1.015040,-0.035624,-0.021472,-0.140000,-0.700000,0.280000
61996,-1.016504,-0.058072,-0.035624,0.210000,-0.980000,0.840000
62046,-1.016992,-0.045384,-0.026840,0.280000,-1.750000,1.190000
62096,-1.016504,-0.048312,-0.026352,0.490000,-1.190000,1.260000
62146,-1.017968,-0.042944,-0.019032,0.420000,-0.770000,0.280000
